date,time,qty.dispensed,ili.rate,drug.shortages,drug.rcs,season,temperature,humidity,weather,timestamp,month
12/19/2024,0:00,25,3.8,0,123,Winter,33.4,76,snow,2024-12-19 00:00:00,12
12/19/2024,6:00,25,3.3,0,113,Winter,37.2,37,clear,2024-12-19 06:00:00,12
12/19/2024,12:00,36,4.9,0,144,Winter,24.1,75,snow,2024-12-19 12:00:00,12
12/19/2024,18:00,30,5.0,0,115,Winter,24.9,41,clouds,2024-12-19 18:00:00,12
12/20/2024,0:00,29,3.6,0,109,Winter,23.6,41,clear,2024-12-20 00:00:00,12
12/20/2024,6:00,28,3.9,0,113,Winter,34.7,75,snow,2024-12-20 06:00:00,12
12/20/2024,12:00,32,4.4,0,157,Winter,34.9,77,snow,2024-12-20 12:00:00,12
12/20/2024,18:00,43,4.6,0,171,Winter,28.2,72,snow,2024-12-20 18:00:00,12
12/21/2024,0:00,22,3.4,0,123,Winter,38.7,92,snow,2024-12-21 00:00:00,12
12/21/2024,6:00,17,2.8,0,106,Winter,35.6,66,clouds,2024-12-21 06:00:00,12
12/21/2024,12:00,38,4.8,1,149,Winter,30.4,83,snow,2024-12-21 12:00:00,12
12/21/2024,18:00,34,3.6,0,146,Winter,26.3,73,rain,2024-12-21 18:00:00,12
12/22/2024,0:00,35,4.8,0,144,Winter,30.9,75,snow,2024-12-22 00:00:00,12
12/22/2024,6:00,27,3.6,0,154,Winter,37.6,86,snow,2024-12-22 06:00:00,12
12/22/2024,12:00,28,2.6,0,127,Winter,38.1,70,rain,2024-12-22 12:00:00,12
12/22/2024,18:00,26,3.5,0,138,Winter,22.1,83,rain,2024-12-22 18:00:00,12
12/23/2024,0:00,27,3.3,0,114,Winter,28.8,80,rain,2024-12-23 00:00:00,12
12/23/2024,6:00,20,3.1,0,114,Winter,35.7,53,clear,2024-12-23 06:00:00,12
12/23/2024,12:00,26,3.6,0,132,Winter,29.3,62,clouds,2024-12-23 12:00:00,12
12/23/2024,18:00,31,4.8,0,127,Winter,30.2,45,clouds,2024-12-23 18:00:00,12
12/24/2024,0:00,20,2.5,0,106,Winter,45.0,31,clear,2024-12-24 00:00:00,12
12/24/2024,6:00,23,2.9,0,137,Winter,32.0,74,rain,2024-12-24 06:00:00,12
12/24/2024,12:00,22,3.3,0,110,Winter,24.4,68,clouds,2024-12-24 12:00:00,12
12/24/2024,18:00,33,4.5,1,145,Winter,28.4,43,clouds,2024-12-24 18:00:00,12
12/25/2024,0:00,33,4.3,0,110,Winter,20.0,49,clouds,2024-12-25 00:00:00,12
12/25/2024,6:00,24,3.3,1,141,Winter,28.3,60,clouds,2024-12-25 06:00:00,12
12/25/2024,12:00,25,2.7,0,133,Winter,39.0,47,clear,2024-12-25 12:00:00,12
12/25/2024,18:00,40,4.8,1,135,Winter,28.9,41,clouds,2024-12-25 18:00:00,12
12/26/2024,0:00,38,3.6,0,117,Winter,38.1,74,snow,2024-12-26 00:00:00,12
12/26/2024,6:00,35,4.6,0,127,Winter,28.8,34,clear,2024-12-26 06:00:00,12
12/26/2024,12:00,22,2.8,0,112,Winter,36.0,49,clear,2024-12-26 12:00:00,12
12/26/2024,18:00,19,3.3,0,132,Winter,24.5,68,rain,2024-12-26 18:00:00,12
12/27/2024,0:00,33,2.4,0,120,Winter,39.4,49,clear,2024-12-27 00:00:00,12
12/27/2024,6:00,26,3.5,0,115,Winter,33.5,47,clouds,2024-12-27 06:00:00,12
12/27/2024,12:00,23,3.8,0,128,Winter,32.9,56,clouds,2024-12-27 12:00:00,12
12/27/2024,18:00,23,2.4,0,107,Winter,32.8,42,clear,2024-12-27 18:00:00,12
12/28/2024,0:00,37,3.2,0,134,Winter,37.9,84,rain,2024-12-28 00:00:00,12
12/28/2024,6:00,26,3.6,0,150,Winter,32.3,70,snow,2024-12-28 06:00:00,12
12/28/2024,12:00,16,2.5,1,114,Winter,32.2,81,rain,2024-12-28 12:00:00,12
12/28/2024,18:00,35,4.7,0,122,Winter,31.7,45,clouds,2024-12-28 18:00:00,12
12/29/2024,0:00,35,4.2,0,140,Winter,29.9,39,clear,2024-12-29 00:00:00,12
12/29/2024,6:00,34,3.4,0,132,Winter,41.2,31,clear,2024-12-29 06:00:00,12
12/29/2024,12:00,31,5.7,0,134,Winter,27.1,41,clouds,2024-12-29 12:00:00,12
12/29/2024,18:00,29,2.9,0,125,Winter,39.5,46,clear,2024-12-29 18:00:00,12
12/30/2024,0:00,29,4.9,0,142,Winter,26.2,48,clouds,2024-12-30 00:00:00,12
12/30/2024,6:00,21,4.1,0,136,Winter,35.0,87,snow,2024-12-30 06:00:00,12
12/30/2024,12:00,19,3.6,0,110,Winter,32.1,33,clear,2024-12-30 12:00:00,12
12/30/2024,18:00,34,3.2,0,139,Winter,24.8,71,rain,2024-12-30 18:00:00,12
